Score,Název,IČO,Město,Kraj,Email,Telefon,Typ,Tier
75,Nemocniční lékárna Motol,00064203,Praha,Praha,lekarna@fnmotol.cz,224 435 736,Nemocniční lékárna,Tier 1
75,Nemocniční lékárna VFN v Praze,00064165,Praha,Praha,michal.janu@vfn.cz,224 963 290,Nemocniční lékárna,Tier 1
75,Nemocniční lékárna Vojenské nemocnice Brno,60555530,Brno,Jihomoravský kraj,lekarna@vnbrno.cz,973 445 553,Apatykářský,Tier 1
75,Nová lékárna,28797515,Polička,Kraj Vysočina,lekarnavnemocnici@unet.cz,"461 619 366, 461 619 365",Lékárna,Tier 3
75,Nová lékárna,28797515,Svitavy,Pardubický kraj,lekarna@nsy.cz,461 541 076,Lékárna,Tier 3
75,Pilulka Lékárna,03615278,Hořice,Královéhradecký kraj,pilulka.horice@gmail.com,493 624 380,Lékárna,Tier 3
75,Pilulka Lékárna,03615278,Břeclav,Jihomoravský kraj,lekarna.breclav@pilulka.cz,770 103 391,Lékárna,Tier 3
75,Pod Věží,49204378,Domažlice,Plzeňský kraj,podvezi@cbox.cz,379 723 878,Lékárna,Tier 3
75,Porta Medicinae,49158473,Zlín,Olomoucký kraj,porta.medicinae@c-box.cz,577 211 879,Lékárna,Tier 2
75,Prima Lékárna,19881355,Praha,Praha,primalodzska@gmail.com,606051501,Lékárna,Tier 1
75,Psychiatrická nemocnice Bohnice - lékárna,00064220,Praha,Praha,lekarna@bohnice.cz,284 016 140,Nemocniční lékárna,Tier 1
75,SANTÉ,61676101,Český Brod,Středočeský kraj,magistra@lekarnasante.cz,"321 622 392, 602 502 121",Lékárna,Tier 3
75,SENIMED - Lékárna Polikliniky AKESO - Nové Butovice,27224988,Praha,Praha,cizkova@senimed.cz,731489853,Lékárna,Tier 1
75,SENIMED-Lékárna Nemocnice Beroun,27224988,Beroun,Středočeský kraj,lekarnaberoun@senimed.cz,"311 745 101, 311 745 102",Lékárna,Tier 3
75,"SLOVÁCKÁ LÉKÁRNA, s.r.o.",29361389,Uherské Hradiště,Jihomoravský kraj,info@slovacka-lekarna.cz,"572 508 332, 604 744 424",Lékárna,Tier 3
75,Šporkova lékárna s.r.o.,47547855,Lysá nad Labem,Středočeský kraj,sporkovalekarna@centrum.cz,773 332 313,Lékárna,Tier 3
75,Štěnovice,25216791,Štěnovice,Plzeňský kraj,stenovice@devetsil.cz,377 917 226,Lékárna,Tier 3
75,Tesco Sokolov,26331403,Sokolov,Karlovarský kraj,tescosokolov@intec.cz,"353 034 210, 604 271 706",Lékárna,Tier 3
75,Tilia,45845034,Praha,Praha,lekarna.tilia@seznam.cz,251 625 901,Lékárna,Tier 1
75,Tillova lékárna U Černého orla,28635639,Vyškov,Jihomoravský kraj,"info@lekarnauorla.cz, info@lekarnauorla.cz","773462020, 773462020",Lékárna,Tier 3
75,Trojská lékárna,07303335,Praha,Praha,trojska.lekarna@email.cz,221 228 425,Lékárna,Tier 1
75,Třebechovická lékárna,60109840,Třebechovice pod Orebem,Královéhradecký kraj,trebechovice@ipcnet.cz,605 158 409,Lékárna,Tier 3
75,U Aeskulapa,62769871,Lovosice,Ústecký kraj,lekarna.lovosice@seznam.cz,"416532434, 416532542",Lékárna,Tier 3
75,U Anděla,61883476,Zruč nad Sázavou,Středočeský kraj,lekarnazruc@seznam.cz,"327 534 107, 603 853 417",Lékárna,Tier 3
75,U Českého lva,27641309,Uhlířské Janovice,Středočeský kraj,hruzickova@tiscali.cz,327 542 084,Lékárna,Tier 3
75,U Floriána,25165607,Písek,Jihočeský kraj,floriancz@seznam.cz,382 215 941,Lékárna,Tier 3
75,U Katovny,28710126,Litoměřice,Ústecký kraj,lekatovna@seznam.cz,731 464 198,Lékárna,Tier 3
75,U KLATOVSKÉ MADONY,29096308,Klatovy,Plzeňský kraj,lekarnauktmadony@seznam.cz,376 383 219,Lékárna,Tier 3
75,U Lípy,25492969,Chomutov,Ústecký kraj,lekarnaulipy@iba.cz,474 656 686,Lékárna,Tier 2
75,U Sv.Vojtěcha,47515589,Příbram,Středočeský kraj,lekarna.arnika@centrum.cz,318 633 484,Lékárna,Tier 2
75,U Špitálníků,25216791,Horažďovice,Plzeňský kraj,horazdovice@devetsil.cz,376 511 512,Lékárna,Tier 3
75,U Tří slunečnic,00574830,Rokycany,Plzeňský kraj,u3slunecnic@atlas.cz,371 726 660,Lékárna,Tier 3
75,U Václava,48262609,Děčín,Ústecký kraj,konecny.peter@seznam.cz,412 518 987,Lékárna,Tier 2
75,U zámku,48363278,Sokolov,Karlovarský kraj,lekarna@lpzsokolov.cz,352 308 338,Lékárna,Tier 3
75,U ZLATÉ KORUNY,27997413,Kdyně,Plzeňský kraj,lek.kdyne@gmail.com,379 731 748,Lékárna,Tier 3
75,U zlatého anděla,25477579,Podbořany,Ústecký kraj,vera.sperglova@uzlatehoandela.cz,415 214 081,Lékárna,Tier 3
75,U zlatého lva,28046056,Nejdek,Karlovarský kraj,theriaca@email.cz,"353 825 366, 605 939 165, 777 699 752",Lékárna,Tier 3
75,U Zlatého raka,29147042,Přelouč,Pardubický kraj,uzlatehoraka@mojelekarna.cz,466 672 918,Lékárna,Tier 3
75,U zlatého slunce,61514829,Novosedlice,Ústecký kraj,uzlslunce@gmail.com,417 539 679,Lékárna,Tier 3
75,Ústavní lékárna FN Plzeň - Bory,00669806,Plzeň,Plzeňský kraj,boudovar@fnplzen.cz,377 402 524,Nemocniční lékárna,Tier 1
75,"Ústavní lékárna FN-Plzeň, Lochotín",00669806,Plzeň,Plzeňský kraj,svecovad@fnplzen.cz,377 103 755,Nemocniční lékárna,Tier 1
75,Úštěk,46771034,Úštěk,Ústecký kraj,jiri.kopecek@tiscali.cz,416 795 700,Lékárna,Tier 3
75,Ve Svítkově,60132744,Pardubice,Pardubický kraj,lekarnavesvitkove@atlas.cz,466 531 677,Lékárna,Tier 2
75,Zálabská lékárna,28570481,Kolín,Středočeský kraj,zalabska@mojelekarna.cz,321 720 920,Lékárna,Tier 3
75,Zámecká lékárna,49116886,Děčín,Ústecký kraj,zameckalekarna@seznam.cz,412 519 460,Lékárna,Tier 2
75,Zelená lékárna,41283279,Chomutov,Ústecký kraj,zelena.lekarna.cv@seznam.cz,474 628 444,Lékárna,Tier 2
75,"Zelená lékárna - JLM, s.r.o.",25480456,Rumburk,Ústecký kraj,zelenalekarnajlm@gmail.com,412 333 695,Lékárna,Tier 3
75,Želenice,49116444,Děčín,Ústecký kraj,lekarna.zelenice@centrum.cz,412 539 294,Lékárna,Tier 2
70,ARKLEB,46342648,Boskovice,Jihomoravský kraj,vesela@lebo.cz,516 454 837,Lékárna s OOVL,Tier 3
70,BENU Lékárna,49621173,Uničov,Zlínský kraj,unicov.ocklokan@benu.cz,705 837 339,Lékárna,Tier 3
70,BENU Lékárna,49621173,Bohumín,Moravskoslezský kraj,bohumin.ockaufland@benu.cz,731 638 189,Lékárna,Tier 3
70,BENU Lékárna,49621173,Bílovec,Moravskoslezský kraj,bilovec.novacesta@benu.cz,703 462 226,Lékárna,Tier 3
70,BENU Lékárna,49621173,Cheb,Karlovarský kraj,cheb.valdstejnova@benu.cz,703 462 200,Lékárna (L),Tier 3
70,BENU Lékárna,49621173,Moravská Třebová,Kraj Vysočina,mtrebova.ockaufland@benu.cz,703 462 296,Lékárna,Tier 3
70,BENU Lékárna,49621173,Havlíčkův Brod,Kraj Vysočina,hbrod.ockaufland@benu.cz,703 462 246,Lékárna,Tier 3
70,BENU Lékárna,49621173,Humpolec,Jihočeský kraj,humpolec.ockaufland@benu.cz,703 462 257,Lékárna,Tier 3
70,BENU Lékárna,49621173,Městec Králové,Středočeský kraj,mestec.pbenese@benu.cz,703 462 206,Lékárna (L),Tier 3
70,BENU Lékárna,49621173,Kopřivnice,Moravskoslezský kraj,koprivnice.ockaufland@benu.cz,703 462 247,Lékárna,Tier 3
70,BENU Lékárna,49621173,Tanvald,Liberecký kraj,tanvald.postovni@benu.cz,731 638 074,Lékárna (L),Tier 3
70,BENU Lékárna,49621173,Bechyně,Jihočeský kraj,bechyne.uvodojemu@benu.cz,705 837 340,Lékárna,Tier 3
70,BENU Lékárna,49621173,Havlíčkův Brod,Kraj Vysočina,hbrod.stribrnydvur@benu.cz,705 837 326,Lékárna,Tier 3
70,BENU Lékárna,49621173,Nýřany,Plzeňský kraj,nyrany.poliklinika@benu.cz,705837333,Lékárna,Tier 3
70,BENU Lékárna,49621173,Valašské Meziříčí,Olomoucký kraj,valmezirici.octesco@benu.cz,703 462 202,Lékárna,Tier 3
70,BENU Lékárna,49621173,Králíky,Pardubický kraj,kraliky.velkenamesti@benu.cz,703 462 293,Lékárna,Tier 3
70,BENU Lékárna,49621173,Kralupy nad Vltavou,Středočeský kraj,kralupy.uposty@benu.cz,703462233,Lékárna,Tier 3
70,BENU Lékárna,49621173,Čestlice,Středočeský kraj,pruhonice@benu.cz,731 638 103,Lékárna,Tier 3
70,BENU Lékárna,49621173,Český Krumlov,Jihočeský kraj,ckrumlov.poliklinika@benu.cz,703 462 237,Lékárna,Tier 3
70,BENU Lékárna,49621173,Soběslav,Jihočeský kraj,sobeslav.petravoka@benu.cz,703 462 279,Lékárna,Tier 3
70,BENU Lékárna,49621173,Jindřichův Hradec,Jihočeský kraj,jhradec.ockaufland@benu.cz,703 462 238,Lékárna,Tier 3
70,BENU Lékárna,49621173,Chrudim,Pardubický kraj,chrudim.palackeho@benu.cz,731 638 049,Lékárna (L),Tier 3
70,BENU Lékárna,02674602,Nýřany,Plzeňský kraj,nyrany.masarykovonam@benu.cz,705837305,Lékárna,Tier 3
70,BENU Lékárna,02674602,Hostivice,Středočeský kraj,hostivice.cslarmady@benu.cz,705837310,Lékárna,Tier 3
70,BENU Lékárna,49621173,Valašské Meziříčí,Olomoucký kraj,valmezirici.ockaufland@benu.cz,731 638 181,Lékárna,Tier 3
70,BENU Lékárna,49621173,Dobřichovice,Středočeský kraj,dobrichovice@benu.cz,731638100,Lékárna,Tier 3
70,BENU Lékárna,49621173,Třeboň,Jihočeský kraj,trebon.ockaufland@benu.cz,703 462 251,Lékárna,Tier 3
70,BENU Lékárna,49621173,Třinec,Moravskoslezský kraj,trinec.namsvobody@benu.cz,703 462 228,Lékárna,Tier 3
70,BENU Lékárna,49621173,Bohumín,Moravskoslezský kraj,bohumin.alesova@benu.cz,703 462 229,Lékárna,Tier 3
70,BENU Lékárna,49621173,Kralupy nad Vltavou,Středočeský kraj,kralupy.vltava@benu.cz,703462234,Lékárna,Tier 3
70,BENU Lékárna,49621173,Slaný,Středočeský kraj,slany.wilsonova@benu.cz,703 462 256,Lékárna,Tier 3
70,BENU Lékárna,49621173,Jeseník,Zlínský kraj,jesenik.dukelska@benu.cz,703 462 250,Lékárna,Tier 3
70,BENU Lékárna,49621173,Benešov,Středočeský kraj,benesov.ockaufland@benu.cz,703 462 243,Lékárna,Tier 3
70,BENU Lékárna,04320948,Brandýs nad Labem-Stará Boleslav,Středočeský kraj,"lekarnastaraboleslav@seznam.cz, stara.boleslav@benu.cz",606 756 575,Lékárna,Tier 3
70,BENU Lékárna,02674602,Lovosice,Ústecký kraj,lovosice.skolni@benu.cz,705837309,Lékárna,Tier 3
70,BENU Lékárna,02674602,Říčany,Středočeský kraj,ricany.oclihovar@benu.cz,604 919 292,Lékárna,Tier 3
70,BENU Lékárna,02674602,Roztoky,Středočeský kraj,roztoky.masarykova@benu.cz,"220911585, 705837306",Lékárna,Tier 3
70,BENU Lékárna,49621173,Dačice,Jihočeský kraj,dacice@benu.cz,703 462 225,Lékárna,Tier 3
70,BENU Lékárna,49621173,Strakonice,Jihočeský kraj,strakonice.ocmaxim@benu.cz,703 462 278,Lékárna,Tier 3
70,BENU Lékárna,02674602,Tachov,Plzeňský kraj,tachov.vaclavska@benu.cz,705 837 311,Lékárna,Tier 3
70,BENU Lékárna,49621173,Milevsko,Jihočeský kraj,milevsko.blanicka@benu.cz,703 462 280,Lékárna,Tier 3
70,BENU Lékárna,49621173,Slavkov u Brna,Jihomoravský kraj,slavkov.krenovicka@benu.cz,703 462 270,Lékárna,Tier 3
70,BENU Lékárna,49621173,Mělník,Středočeský kraj,melnik.prazska@benu.cz,731 638 148,Lékárna (L),Tier 3
70,BENU Lékárna,49621173,Vimperk,Jihočeský kraj,vimperk.pivovarska@benu.cz,731 638 139,Lékárna (L),Tier 3
70,BENU Lékárna,49621173,Rýmařov,Zlínský kraj,rymarov@benu.cz,554 211 570,Lékárna (L),Tier 3
70,BENU Lékárna,22799729,Dobřany,Plzeňský kraj,lekarnadobrany@seznam.cz,373 034 601,Lékárna s OOVL,Tier 3
70,BENU Lékárna,09839119,Jevíčko,Pardubický kraj,"dengroup@seznam.cz, jevicko.palackeho@benu.cz",770 600 056,Lékárna,Tier 3
70,BENU Lékárna,49621173,Beroun,Středočeský kraj,beroun.polveznu@benu.cz,731 638 004,Lékárna s odb. prac. (LO),Tier 3
70,BENU Lékárna,49621173,Městec Králové,Středočeský kraj,mestec.namrepubliky@benu.cz,731 638 036,Lékárna (L),Tier 3
70,BENU Lékárna,49621173,Otrokovice,Olomoucký kraj,otrokovice.osvobozeni@benu.cz,731 638 084,Lékárna s odb. prac. (LO),Tier 3
70,BENU Lékárna,49621173,Bílina,Ústecký kraj,bilina.poliklinika@benu.cz,731 638 009,Lékárna (L),Tier 3
70,BENU Lékárna Blansko Poříčí,49621173,Blansko,Jihomoravský kraj,blansko.porici@benu.cz,703 462 292,Lékárna,Tier 3
70,"BENU Lékárna, Kaufland",49621173,Žďár nad Sázavou,Kraj Vysočina,zdar.ockaufland@benu.cz,703 462 244,Lékárna,Tier 3
70,"BENU Lékárna, OC Billa",49621173,Mělník,Středočeský kraj,melnik.ocbilla@benu.cz,703 462 271,Lékárna,Tier 3
70,"BENU Lékárna, OC Kaufland",49621173,Zábřeh,Zlínský kraj,zabreh.ockaufland@benu.cz,"703 462 211, 734742629",Lékárna,Tier 3
70,BENU lékárna Šárka Prostějov,23202904,Prostějov,Zlínský kraj,lekarna.prostejov@mtpharmacy.cz,725 954 231,Lékárna,Tier 2
70,BENU lékárna Třináctka Zlín,23205962,Zlín,Olomoucký kraj,lekarna.zlin@mtpharmacy.cz,602 415 193,Lékárna,Tier 2
70,Český Dub,25477251,Český Dub,Liberecký kraj,l.ceskydub@volny.cz,485 147 053,Lékárna s OOVL,Tier 3
70,"Detašované pracoviště zásob, výdeje a přípravy léčiv",26871068,Vsetín,Olomoucký kraj,duolekarna@nemocnice-vs.cz,571 818 690,Lékárna,Tier 3
70,Diana,49036114,Jindřichův Hradec,Jihočeský kraj,lekarna.diana@seznam.cz,384 324 223,Lékárna s OOVL,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Valašské Meziříčí,Olomoucký kraj,Valmez.masarykova@drmax.cz,572774113,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Vsetín,Olomoucký kraj,vsetin.namsvobody@drmax.cz,"571 411 744, 225 574 537",Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Žatec,Ústecký kraj,LEK379@drmax.cz,225 574 379,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Benešov,Středočeský kraj,lek563@drmax.cz,225 574 563,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Valašské Meziříčí,Olomoucký kraj,valmez.nakrizanovepile@drmax.cz,225574526,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Benešov,Středočeský kraj,Lek658@drmax.cz,225 574 658,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Bílovec,Moravskoslezský kraj,bilovec@drmax.cz,225574549,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Jindřichův Hradec,Jihočeský kraj,LEK759@drmax.cz,225 574 759,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Frýdlant nad Ostravicí,Moravskoslezský kraj,lek764@drmax.cz,225 574 764,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Světlá nad Sázavou,Kraj Vysočina,LEK728@drmax.cz,225 574 728,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Lipník nad Bečvou,Olomoucký kraj,LEK711@drmax.cz,225 574 711,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Bystřice,Moravskoslezský kraj,LEK747@drmax.cz,225 574 747,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Kroměříž,Olomoucký kraj,LEK732@drmax.cz,225574732,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Veselí nad Lužnicí,Jihočeský kraj,LEK744@drmax.cz,225 574 744,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Železná Ruda,Plzeňský kraj,LEK218@drmax.cz,225 574 218,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Kopřivnice,Moravskoslezský kraj,"lek624@drmax.cz, koprivnice@drmax.cz",225574624,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Strakonice,Jihočeský kraj,LEK638@drmax.cz,225 557 638,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Vsetín,Olomoucký kraj,vsetin.smetanova@drmax.cz,225574505,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Litovel,Zlínský kraj,litovel@drmax.cz,225 574 656,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Staré Město,Jihomoravský kraj,LEK178@drmax.cz,225 574 178,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Uherské Hradiště,Jihomoravský kraj,lek703@drmax.cz,225 574 703,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Mohelnice,Zlínský kraj,Lek713@drmax.cz,225 574 713,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Holešov,Olomoucký kraj,lek657@drmax.cz,225 574 657,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Dobrá,Moravskoslezský kraj,lek659@drmax.cz,225 574 659,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Šternberk,Zlínský kraj,lek556@drmax.cz,225574556,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Prachatice,Jihočeský kraj,prachatice@drmax.cz,225 574 318,Lékárna (L),Tier 3
70,Dr. Max LÉKÁRNA,28511298,Havlíčkův Brod,Kraj Vysočina,LEK604@drmax.cz,225 574 604,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Orlová,Moravskoslezský kraj,orlova.masarykova@drmax.cz,225574346,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Bohumín,Moravskoslezský kraj,lek580@drmax.cz,225574580,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Jindřichův Hradec,Jihočeský kraj,lek180@drmax.cz,225574180,Lékárna s odb. prac. (LO),Tier 3
70,Dr. Max LÉKÁRNA,28511298,Nový Jičín,Moravskoslezský kraj,LEK618@drmax.cz,225 574 618,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Třeboň,Jihočeský kraj,lek264@drmax.cz,225 574 264,Lékárna s OOVL,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Kopřivnice,Moravskoslezský kraj,LEK550@drmax.cz,225574550,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Vsetín,Olomoucký kraj,vsetin.smetanova1244@drmax.cz,"225574535, 571415060",Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Kaplice,Jihočeský kraj,lek294@drmax.cz,225 574 294,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Sokolov,Karlovarský kraj,sokolov.budovatelu@drmax.cz,225574529,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Hlučín,Moravskoslezský kraj,hlucin@drmax.cz,553871078,Lékárna,Tier 3
70,Dr. Max LÉKÁRNA,28511298,Příbor,Moravskoslezský kraj,LEK528@drmax.cz,225574528,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Trutnov,Pardubický kraj,trutnov.horska@drmax.cz,"499 426 311, 225 574 413",Lékárna (L),Tier 3
70,Dr.Max LÉKÁRNA,28511298,Hořice,Královéhradecký kraj,horice@drmax.cz,225574175,Lékárna (L),Tier 3
70,Dr.Max LÉKÁRNA,28511298,Šlapanice,Jihomoravský kraj,lek405@drmax.cz,225574405,Lékárna s OOVL,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Vestec,Středočeský kraj,"lek518@drmax.cz, vestec@drmax.cz",225574518,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Šestajovice,Středočeský kraj,sestajovice@drmax.cz,225574519,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Starovice,Jihomoravský kraj,lek661@drmax.cz,225 574 661,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Turnov,Královéhradecký kraj,lek682@drmax.cz,225 574 682,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Staré Město,Jihomoravský kraj,staremesto@drmax.cz,225 574 568,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Štěchovice,Středočeský kraj,stechovice@drmax.cz,225574545,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Moravské Budějovice,Jihomoravský kraj,LEK636@drmax.cz,225574636,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Lety,Středočeský kraj,lety@drmax.cz,225 574 614,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Mikulov,Jihomoravský kraj,lek717@drmax.cz,225 574 717,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Boskovice,Jihomoravský kraj,"lek697@drmax.cz, lek697@drmax.cz","225 574 697, 225574697",Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Mělník,Středočeský kraj,lek699@drmax.cz,225 574 699,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Roudnice nad Labem,Ústecký kraj,lek629@drmax.cz,225 574 629,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Hodonín,Jihomoravský kraj,lek689@drmax.cz,225 574 689,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Štětí,Ústecký kraj,lek630@drmax.cz,416 810 597,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Lovosice,Ústecký kraj,lek587@drmax.cz,225574587,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Držovice,Zlínský kraj,lek331@drmax.cz,225574331,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Kralupy nad Vltavou,Středočeský kraj,LEK513@drmax.cz,315601122,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Rosice,Jihomoravský kraj,lek722@drmax.cz,225 574 722,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Kyjov,Jihomoravský kraj,kyjov.masarykovonam@drmax.cz,225574625,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Neratovice,Středočeský kraj,LEK712@drmax.cz,225 574 712,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Třebíč,Jihomoravský kraj,lek643@drmax.cz,225 574 643,Lékárna,Tier 2
70,Dr.Max LÉKÁRNA,28511298,Nový Bor,Liberecký kraj,LEK719@drmax.cz,225 574 719,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA,28511298,Rosice,Jihomoravský kraj,lek723@drmax.cz,225 574 723,Lékárna,Tier 3
70,Dr.Max LÉKÁRNA - OC Kaufland,28511298,Lovosice,Ústecký kraj,lek660@drmax.cz,225 574 660,Lékárna,Tier 3
70,DZ Lékárna Dub nad Moravou,26810794,Dub nad Moravou,Zlínský kraj,lekarna@dzlekarna.cz,799 016 096,Lékárna,Tier 3
70,Fakultní nemocnice-nemocniční lékárna,00179906,Hradec Králové,Královéhradecký kraj,lekarna@fnhk.cz,"495 832 643, 495 834 308",Nemocniční lékárna,Tier 2
70,Farmacum,00574830,Rokycany,Plzeňský kraj,farmacum@cbox.cz,"371 722 284, 371 722 708",Lékárna s OOVL,Tier 3
70,FREMLOVA APOTHECA s.r.o.,26878372,Litovel,Zlínský kraj,milos.freml@telecom.cz,585 342 963,Lékárna s OOVL,Tier 3
70,GigaLékárna,26306085,Hodonín,Jihomoravský kraj,info@gigalekarna.cz,511 116 771,Lékárna,Tier 3
70,Holýšovská lékárna,25216791,Holýšov,Plzeňský kraj,holysov@devetsil.cz,379 490 028,Lékárna s OOVL,Tier 3
70,IBALek123,25783572,XMostek,Pardubický kraj,xtomas.hajek2@suklik.cz,2721858778,Lékárna,Tier 3
70,"Krajská zdravotní, a.s. - Nemocnice Chomutov, o.z.",25488627,Chomutov,Ústecký kraj,zuzana.kosturova@kzcr.cz,"474 447 248, 474 447 346",Nemocniční lékárna,Tier 2
70,Lékárna,10675205,Valašské Klobouky,Olomoucký kraj,info@lekarnahorakova.cz,571113802,Lékárna,Tier 3
70,Lékárna,49586203,Vsetín,Olomoucký kraj,lekarna@lekarnavsetin.cz,571 414 020,Lékárna,Tier 3
70,LÉKÁRNA  AGEL,27797660,Prostějov,Zlínský kraj,lekarna@npv.agel.cz,582315298,Nemocniční lékárna,Tier 2
70,LÉKÁRNA  ATAKAMA  s.r.o.,28570481,Holešov,Olomoucký kraj,atakama@mojelekarna.cz,573396749,Lékárna,Tier 3
70,Lékárna AGEL,25319141,Říčany,Středočeský kraj,lekarna.ricany@rph.agel.cz,323627515,Lékárna,Tier 3
